SK_DEAL,DEAL_CRM_ID,DEAL_NAME,COMPANY_NAME,PIPELINE,DEAL_TYPE,DEAL_TEAM_NAME,DEAL_STAGE,DEAL_CLOSED_DATE,DEAL_CREATED_DATE,SALES_CYCLE_DAYS,DEAL_TOTAL_ARR,DEAL_NET_NEW_ARR,SALES_OWNER,CLOSED_LOST_REASON,HS_LOST_CATEGORIES,CALLS_ANALYZED,LATEST_CALL_DATE,EARLIEST_ANALYZED_CALL_DATE,ANALYZED_SK_CONVERSATIONS,GONG_LOST_CATEGORY,CATEGORY_MATCH,AI_REASON_SUPPORTED,AI_REASON_EXPLANATION,AI_ALTERNATIVE_REASON
c2724ed26c5c602599013673b3860767,36689162627,Aware Super,Aware Super,Classic,newbusiness,APJ,Closed Lost,2025-12-16,2025-05-05,218,81000.00,81000.00,Scott Dunion,Early stage,"[""Timing""]",1,2025-05-07,2025-05-07,"[""e0d0b39568c05af8a1f0fea6d7e00771""]","[""Commercial"",""Fit"",""Value/Product""]",false,likely_yes,"The transcript shows Aware Super is in evaluation mode with Mark stating he will ""reach out within the week to determine if they will proceed with using the product or put it on hold for the time being."" This suggests they are still assessing whether to move forward rather than being ready to purchase, and the focus on ""upcoming projects"" indicates they may be in early planning stages rather than having immediate implementation readiness.",
c6a79b0de0e28560ef6d04de64d8e451,42938350666,Jumia Group,Jumia Group,Classic,newbusiness,EMEA Ent,Closed Lost,2025-12-16,2025-08-27,97,100000.00,100000.00,James Pritchard,Champion left/ Company cuts,"[""Sponsorship""]",2,2025-12-11,2025-09-10,"[""3de2c8b927945274bc7c0233798ac77c"",""75dbd2ddbd1640df7f8d15a3e1039019""]","[""Commercial"",""Fit"",""Value/Product""]",false,likely_no,"The transcript shows active engagement with POC planning, user story workshops, and positive developments like InPost establishing a new platform engineering function. There are no signals of champion departure or company spending cuts - instead the calls focus on technical solutions, stability concerns, and moving forward with implementation plans.",Active POC progression with engaged stakeholders
53f21ead9765824d3eab5b2f016167e7,43331922041,Curriculum Associates,Curriculum Associates,Classic,newbusiness,US MM,Closed Lost,2025-12-16,2025-09-03,91,100000.00,100000.00,John Romano,Budget,"[""Commercial""]",3,2025-11-21,2025-11-18,"[""434e153e99e3a92605d06831a53c59cb"",""65fa6dd290f334e27dd43307a2b030be"",""3b01c939ea1b2a5433041c3858008a71""]","[]",false,no,"The transcript shows an active implementation and hackathon preparation with detailed technical discussions about data integration, visualizations, and upcoming demo preparations. This indicates an engaged customer working on their Port implementation rather than budget constraints blocking the purchase.",active implementation in progress
55b60f329b9aafcb8d676d4302132664,36544822411,Zopa Bank,Zopa Bank,Classic,newbusiness,EMEA MM,Closed Lost,2025-12-16,2025-04-30,208,40000.00,40000.00,Cillian Golden,Bad timing,"[""Timing""]",2,2025-06-06,2025-05-20,"[""8d8a47f61682e5f45056818d0d440c99"",""769fa1bced600975eed8e43d67c76138""]","[""Commercial"",""Value/Product""]",false,likely_no,"The transcript shows Zopa is actively evaluating GetPort.io with multiple stakeholders engaged, discussing specific integration needs, and planning next steps for evaluation. However, there are signals pointing to competitive concerns - they ""previously tried building custom portals and using Backstage, but faced challenges"" and ""now focus more on self-service via infrastructure as code (IaC)"" suggesting they may prefer their existing IaC approach over adopting a new portal solution.",prefers existing infrastructure-as-code approach over portal solution
0659fdd938adcdcad76f625711135974,48889986381,Veeam,Veeam,Classic,newbusiness,US Ent,Closed Lost,2025-12-10,2025-11-11,21,200000.00,200000.00,Tali Cohen,Competition;Price,"[""Competitive"",""Commercial""]",3,2025-11-21,2025-11-13,"[""695d3d24d8d9cfa828fbe1a03a43a614"",""718ab0241e330adcd39440ecac006861"",""5d05f6972976465557c74f0ed0576c56""]","[""Commercial"",""Value/Product""]",true,yes,"Ricardo confirms Port is the front runner and requests pricing proposals for both one-year and three-year commitments to present to leadership. While he mentions evaluating Roadie, he ""does not expect it to surpass Port, citing cost-effectiveness and development effort,"" indicating Port is preferred over competition and pricing is being actively negotiated rather than being a blocker.",
929577358270dfd244dca35b1ed0fb25,40328138578,Optimum,Optimum,Classic,newbusiness,US Ent,Closed Lost,2025-12-10,2025-07-16,135,200000.00,200000.00,Tali Cohen,Bad timing;Early stage,"[""Timing""]",3,2025-10-17,2025-10-16,"[""15ac36f62c3696b89b3e4c291d2a0ecf"",""f32c3dc8a1d813e8de848644ee14981c"",""a6b370d92713d990ce66daaa4dab9950""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",false,likely_yes,"The transcript shows Optimum is actively evaluating multiple competitors (Humanitec, Pulumi) and has paused the Port pilot to conduct these comparisons, with procurement decisions pushed to Q1. This supports both ""bad timing"" (deferred timeline) and ""early stage"" (still in evaluation phase) aspects of the stated reason.",
064c1dd9ee2214291ffd9d2765d934a0,41147607839,EQ Bank,EQ Bank,Classic,newbusiness,US MM,Closed Lost,2025-12-09,2025-07-31,131,200000.00,200000.00,Jill Countey,Champion left/ Company cuts;Budget,"[""Commercial"",""Sponsorship""]",3,2025-11-24,2025-11-18,"[""274294928d39df5434fc736473836084"",""194489b227d87de75bc46fabac143de8"",""b77d895481ee575abcc65ccc1c7d47f6""]","[""Commercial"",""Value/Product"",""Timing""]",true,likely_yes,"Brian demands concrete ROI data from EQ Bank's own systems to justify the investment, stating ""he won't rely on generic examples"" and needs credible numbers ""for budget allocation."" He also seeks flexible contract terms due to ""uncertainty in realizing the promised benefits within the first year"" and sees most benefits as only qualitative, indicating both budget justification challenges and skepticism about ROI.",
83ec43554f3141680cce6f7f9af179ca,41322255489,Ramboll,Ramboll,Classic,newbusiness,EMEA Ent,Closed Lost,2025-12-04,2025-08-04,106,75000.00,75000.00,Ross Geall,Bad timing,"[""Timing""]",3,2025-09-04,2025-08-19,"[""a6afce992324fc1cce208074581a4fca"",""71fa1660edc00e91c25c62eba0bce9a4"",""ab26ddf72385ed90bd9f9ac47863756d""]","[""Commercial"",""Security"",""Value/Product""]",false,yes,"The transcript shows clear timing-related signals that corroborate ""Bad timing"": the initiative is not yet budgeted, funding discussions are anticipated for the next financial year (2024), and the POC timeline involves 2-4 weeks for internal processes and approvals before even starting the 6-8 week POC due to limited resource allocation.",
bbbf56b3ee2ee89d56971b6dd2d561c4,39970758158,Yale University,Yale University,Classic,newbusiness,US Ent,Closed Lost,2025-12-03,2025-07-10,111,50000.00,50000.00,Tali Cohen,Bad timing,"[""Timing""]",3,2025-09-02,2025-08-13,"[""8ed3b5ff640088d237e1aff1a137c849"",""cc898a456cd90078adf5ebc5d0d7f6e4"",""a2496426406fac9b635f41730f9521b7""]","[]",false,likely_no,"The transcript shows active technical troubleshooting and project progression with scheduled follow-ups and continued engagement, but also reveals the prospect is exploring multiple alternative solutions including AWS Service Catalog and custom front-end options to replace their current solution, suggesting they may be evaluating competitive alternatives rather than facing timing constraints.",evaluating competitive alternatives to Port
21c0c64d6512de5b2939c46d0d613b14,45680907342,Spare,Spare,Classic,newbusiness,US MM,Closed Lost,2025-11-20,2025-10-09,38,80000.00,80000.00,Jill Countey,Bad timing;Early stage,"[""Timing""]",2,2025-10-28,2025-10-15,"[""0ea4ed8cbf09b743f3260f85d8fb11ed"",""f804f4f3d53dacd032af828ff52d1221""]","[""Commercial""]",false,likely_yes,"The transcript shows Spare is in an exploratory phase, with John stating ""they are on an exploratory journey to understand if an IDP is right for them"" and the initiative being CTO-driven rather than having clear executive sponsorship or budget allocation established. While they have identified problems to solve, they appear to be in early evaluation stages without committed funding or timeline.",
851189a855ed93129c8decd268341a40,41875453012,The New York Times,the new york times,Classic,newbusiness,US MM,Closed Lost,2025-11-20,2025-08-12,101,100000.00,100000.00,John Romano,Product;Competition,"[""Value/Product"",""Competitive""]",3,2025-09-25,2025-08-14,"[""55980051c6790cf7fddbe73be21448a7"",""e3fc88620222d663e7d7415cc86b292f"",""eb11a3fd4c5843b5b11e173790327fef""]","[""Commercial"",""Value/Product"",""Other""]",true,likely_no,"The transcript shows NYT is actively planning a POC to evaluate multiple products using a rubric and real data comparison, with Ahmed confirming they're gathering internal feedback and will present to align on proceeding. This suggests a competitive evaluation process rather than product gaps or existing competitive preference, pointing toward a timing/process-driven loss rather than the stated product or competitive issues.",competitive evaluation process in progress
8f4cecc0b511a9492c3ca0da45aaa97b,37119459886,Banco Master,BANCO MASTER S.A.,Classic,newbusiness,US MM,Closed Lost,2025-11-18,2025-05-12,190,20000.00,20000.00,John Romano,Champion left/ Company cuts,"[""Sponsorship""]",3,2025-10-10,2025-09-26,"[""2fcd90d446ed5d3c967bb1e4011cc4ae"",""d74d20f680fbff7b5ec56b5dd0822d7a"",""7597f1b63cfa94d544ce056b4d236e68""]","[""Commercial"",""Competitive"",""Fit"",""Sponsorship"",""Value/Product""]",true,no,"The transcript shows Banco Master facing severe budget constraints due to a failed acquisition, with Gui stating they're in their ""worst moment"" for the next 3-6 months with budget cuts and layoffs, and their maximum annual budget is only $20,000. Christopher from Port expresses significant concern about this low budget being ""tight"" and ""tricky."" This indicates a budget/pricing issue rather than champion departure or company cuts to the specific initiative.",budget constraints below viable threshold
16b5eef40e5c20df79e570770b14ef79,37601460992,Teamworks,Teamworks,Classic,newbusiness,US MM,Closed Lost,2025-11-12,2025-05-22,164,60000.00,60000.00,Jill Countey,Competition,"[""Competitive""]",3,2025-08-13,2025-06-19,"[""b75cad40c9fa65e6a819e4a0592876d1"",""b3dc7f00d981c1e2e36115dcb7fda62d"",""da6e5bd02b3018ac364d290d52096e7d""]","[""Commercial"",""Value/Product"",""Competitive"",""Timing""]",true,no,"The transcript clearly shows Teamworks is evaluating a competing product from DX, which offers a developer experience platform and portal offering. This indicates they are actively considering an alternative solution alongside GetPort.io, but there's no evidence they chose the competitor - instead the calls show strong forward momentum with POC planning, scoping sessions, and legal documentation exchange.",strong engagement and POC momentum despite competitive evaluation
39b88e8b2e29c53796d0b9917caf8008,43542892632,JumpCloud v2,JumpCloud,Classic,newbusiness,US MM,Closed Lost,2025-11-03,2025-10-01,34,100000.00,100000.00,John Romano,Budget,"[""Commercial""]",2,2025-09-29,2025-09-15,"[""45d38736b37bf46d8a738da41f567625"",""1f887816b35058fb0c1818431830f7c4""]","[""Commercial"",""Value/Product"",""Timing""]",true,yes,"The transcript shows clear budget-related signals: Josh emphasizes the importance of ""understanding pricing upfront to ensure adequate budget,"" John inquires about JumpCloud's budget availability (Q4 vs Q1), and Josh commits to having ""conversations with Joe and Matt internally regarding budgeting for Port"" after receiving the $168K annual pricing quote. The discussion centers heavily on budget timing and internal budget approval processes.",
42c37197e8f9fc200d9765e6207b338b,45064475914,Aurigo Software,Aurigo,Classic,newbusiness,US MM,Closed Lost,2025-10-27,2025-10-01,22,50000.00,50000.00,Daniel Alper,Product;Competition;Security;On-prem,"[""Value/Product"",""Competitive"",""Security""]",1,2025-10-06,2025-10-06,"[""993508e6f7704dbce7f9343bd1c2838d""]","[""Commercial"",""Fit"",""Value/Product""]",true,yes,"The transcript contains clear signals corroborating multiple parts of the stated reason. For Product: Aurigo found Backstage ""too complex to set up and maintain,"" indicating capability gaps. For Competition: they explicitly evaluated Backstage as an alternative. For Security: Vivek expressed ""concerns about FedRAMP authorization"" which Port currently lacks. For On-prem: while not explicitly stated, the FedRAMP concern and security focus suggest compliance requirements that Port's SaaS model may not meet.",
40e4e65ee59792e5d981bc7ae4bfd898,42840583492,Consilio,Consilio,Classic,newbusiness,US MM,Closed Lost,2025-10-24,2025-08-25,57,30000.00,30000.00,EJ Rauseo,Early stage,"[""Timing""]",2,2025-10-08,2025-10-06,"[""be2f7349088d5343c0e286c9d7c4ae7c"",""e4547f6803ee79946feebc4bd3970604""]","[""Commercial"",""Value/Product""]",false,yes,"The transcript shows Consilio is in early-stage evaluation with no clear decision-making process or timeline established. They are still in discovery mode, asking basic questions about capabilities, and the demo is being prepared for ""not very technical"" DevOps teams, suggesting they haven't yet built internal technical consensus or executive sponsorship for the initiative.",
c1d4b8dd984911434c364af366df0ac3,44552546871,ifm,ifm,Classic,newbusiness,EMEA Ent,Closed Lost,2025-10-24,2025-09-26,23,150000.00,150000.00,Ross Geall,Product,"[""Value/Product""]",3,2025-10-21,2025-10-13,"[""fc61632752efe702a0ea7239c22aaf8d"",""a7d2f253fd1866dc289c2def39f7dcb9"",""7a4b4dd9090a98fed7ed087d039b7361""]","[""No Engagement""]",false,yes,"ifm expressed significant concerns about Port's integration stability and reliability, particularly noting that ""all Port connectors are pre-release, unstable, and not suitable for production environments"" and citing specific issues with GitLab and SonarQube integrations including debugging difficulties and API compatibility problems. They ultimately decided to halt engagement due to these product capability and stability concerns.",
dcc564e90b6dc1250a5ddc78173cd833,33324945311,i360,i360,Classic,newbusiness,US Ent,Closed Lost,2025-10-23,2024-12-03,241,64000.00,64000.00,Sam Neill,Budget;No value,"[""Value/Product"",""Commercial""]",3,2025-03-26,2025-03-05,"[""d30efc758da4b0b871f559f064f6284f"",""cbd0cd3f713b8ac0e2997484a017c22b"",""2e9463d004cb430a2027694ddc495b23""]","[""Commercial"",""Security"",""Timing"",""Value/Product""]",true,unknown,"The transcript shows positive momentum with technical integration 80-90% complete, successful POC progress, discussions of budgetary quotes for 50-100 users, and active planning for contract negotiation and security reviews, but contains no clear signals indicating budget constraints or lack of perceived value that would corroborate the stated loss reasons.",
a947fea1e80a8ef8bc88f73c59d333f2,39563204748,Coveo,coveo,Classic,newbusiness,US MM,Closed Lost,2025-10-22,2025-07-01,108,150000.00,150000.00,Daniel Alper,Product;Missing Feature,"[""Value/Product""]",3,2025-10-20,2025-09-12,"[""82fe65b71149802e834eaf21cbf972b6"",""ea82ba360881f46a3325aa52577131c2"",""2d97eb41d84be68e18d88ffd5eea989d""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",true,no,"Boris explicitly stated that Coveo chose to stick with Backstage, viewing developer portals as future commodities and would re-evaluate in a couple of years. While the transcript does show product limitations around hierarchy filtering, data mapping, and relationship directions, the primary loss driver was competitive - they preferred their existing Backstage solution over Port's platform approach.",chose to continue with existing Backstage solution
3604603ab984ffaebd21ae35fc42e960,37860056746,Waystar,waystar,Classic,newbusiness,US MM,Closed Lost,2025-10-20,2025-05-23,117,72000.00,72000.00,Jill Countey,Bad timing,"[""Timing""]",3,2025-09-05,2025-06-26,"[""14b32e6a87d05fd7bced62a54794cf9d"",""effe5fd3b58d328badff36a4015cbe60"",""2c48f52a3e2e45c537a43c4e693001b6""]","[""Commercial"",""Value/Product""]",false,likely_no,"The transcript shows Waystar actively evaluating Port's IDP solution with detailed technical discussions, scheduled follow-ups including executive introductions, and specific next steps to discuss implementation use cases in two weeks. While they mention needing to align with their ""deployment and adoption strategy"" and the ""maturity of their developer experience team,"" these appear to be standard evaluation considerations rather than timing deferrals to next fiscal year or budget cycle.",active competitive evaluation with technical engagement
b3ba99d45ab74646fdf12d40388f4ecf,37629711421,Cribl,Cribl,Classic,newbusiness,US MM,Closed Lost,2025-10-16,2025-05-22,128,100000.00,100000.00,John Romano,Price;Champion left/ Company cuts,"[""Commercial"",""Sponsorship""]",3,2025-08-19,2025-07-24,"[""c1fd386f31b51f731016b1e2a2fe7718"",""9ee9bb0f1079d4b3bee2b6b174897d51"",""aad67f2e3f7c160061b09b5c40baa935""]","[""Commercial"",""Value/Product"",""Timing""]",true,yes,"The transcript shows clear signals supporting both parts of the stated reason. On price, Cribl expresses interest in ""a multi-year contract with GetPort.io if the POC is successful, with potential partnerships and negotiations at higher levels,"" indicating cost/contract negotiations were a factor. On champion departure, the second call reveals technical issues and rate limiting problems that Remington is experiencing, along with discussions about needing founder-level meetings with investors, suggesting internal changes or complications with the original champion's ability to drive the deal forward.",
e400165a4515bb8c947fb464da414afb,43502382130,K12/Stride,K12,Classic,newbusiness,US MM,Closed Lost,2025-10-16,2025-09-09,32,100000.00,100000.00,Jill Countey,Bad timing;Early stage,"[""Timing""]",2,2025-09-16,2025-09-15,"[""43d6246b108241380a9f226d8056ed26"",""2dc02057bec98f43e13d378c4cceb959""]","[""Commercial"",""Value/Product"",""Timing""]",true,likely_yes,"Chad is working on an internal RFP comparing vendors and will meet with his director next week to determine which vendor to move forward with for a POC, indicating he's still in evaluation phase. The mention of needing to complete internal processes and get director approval before proceeding with any POC suggests timing/readiness constraints that align with ""Bad timing;Early stage"".",
814eb4f377a4b97b8c2e8312c643b8d8,44081380461,Batteries Plus,Batteries Plus,Classic,newbusiness,US MM,Closed Lost,2025-10-16,2025-09-22,23,18000.00,18000.00,EJ Rauseo,Budget,"[""Commercial""]",1,2025-09-26,2025-09-26,"[""4ee05162f2f521ec2a66540043bdde54""]","[""Commercial"",""Value/Product""]",true,likely_yes,"The transcript shows Karthik expressing concern about potential licensing overages and requesting detailed clarification on how ""contributing developers"" and ""entities"" are calculated for pricing, indicating budget considerations and cost structure concerns that align with a budget-related loss reason.",
320bee2fbb1fbfe45f011ae1e37f0175,35862278718,RIMAC Seguros,RIMAC Seguros,Classic,newbusiness,US MM,Closed Lost,2025-10-15,2025-04-16,182,40000.00,40000.00,Daniel Alper,Bad timing,"[""Timing""]",1,2025-06-17,2025-06-17,"[""6976a01fe13721b74e7f3c77282935a8""]","[""Commercial"",""Timing"",""Value/Product""]",true,likely_no,"The transcript shows active POC planning with specific timelines (2-3 weeks, end of second week of July), technical integration discussions for AWS/GitHub/Jira tools, team coordination setup, and concrete next steps being scheduled. This level of detailed implementation planning and resource commitment suggests the deal was progressing actively rather than being deferred due to timing constraints.",active POC engagement with near-term implementation timeline
ca668b5f9ea78d886d6d365a3c71c87f,41184731690,Kraken Technologies,Kraken Technologies,Classic,newbusiness,EMEA Ent,Closed Lost,2025-10-14,2025-08-01,69,200000.00,200000.00,Ross Geall,Competition,"[""Competitive""]",3,2025-09-25,2025-08-05,"[""b3876c511a8628df662fa79bbc89d542"",""1ed43703c3c80ce568c54e7b1ed8f1aa"",""286ca57a7d7b40cc3758f0a614f5dad1""]","[""Commercial"",""Competitive"",""Timing"",""Value/Product""]",true,yes,"The transcript clearly shows Kraken decided to proceed with Cortex instead of Port, with Andrew stating ""Kraken has decided to proceed with Cortex due to time constraints"" and noting that ""from a technical perspective, Cortex and Port are very comparable."" This directly corroborates the ""Competition"" closed-lost reason as they chose the competitor Cortex over Port's solution.",
2cc9eb3f98a1330e9291308ce251e2bc,39623490107,Abbott,Abbott,Classic,newbusiness,US Ent,Closed Lost,2025-10-14,2025-07-02,16,100000.00,100000.00,Tom Skarzynski,Early stage;Not right company/ persona,"[""Timing"",""Fit""]",3,2025-09-12,2025-08-05,"[""322ee0b9f18b2752f7adbd9f422483dd"",""dc0ecb43089a9b6b22a8c7bac78b2157"",""b925fdbdcaabe342e5185fb5859738cd""]","[""Commercial"",""Value/Product"",""Security""]",false,yes,"The transcript shows clear signals supporting both parts of the stated reason. For ""Early stage"": Johnsix10's team is ""currently focused on low-level C/C++ development and foundational DevOps/CI/CD work, not yet on microservices"" and ""it's currently too early"" for Port.io, with plans to ""begin initial work on microservices in the near future."" For ""Not right company/persona"": Amit from Abbott explains his role is only ""to provide input"" while ""procurement and the Dev Tools Chain team are the key decision-makers for developer tools,"" indicating he's not the right buyer persona.",
707b86cad4a65090d0935f7e83feece8,38278799210,Signifyd,Signifyd,Classic,newbusiness,US MM,Closed Lost,2025-10-09,2025-05-30,128,54000.00,54000.00,Jason Chiu,Product,"[""Value/Product""]",2,2025-09-15,2025-08-18,"[""9d8d138dcaacfdb400d415eaa19e9b87"",""2ce83575c28da2d55e8eccac3aab47c1""]","[""Commercial"",""Value/Product"",""Timing""]",true,no,"The transcript shows Signifyd has built their own internal developer portal solution that is ""ready to be shown to the engineering teams"" and they are in cleanup/refinement phase of their MVP. Murugesh's team found Port's development effort ""not entirely smooth"" with mapping challenges, while they have their own working solution they're preparing to circulate internally. This indicates a competitive loss to internal build rather than a product capability issue.",prefers existing internal build
04d22df319a9673f3cd31254ca791fe5,41559235200,Navitus,Navitus,Classic,newbusiness,US MM,Closed Lost,2025-10-06,2025-08-07,57,68000.00,68000.00,Jill Countey,Champion left/ Company cuts,"[""Sponsorship""]",3,2025-09-23,2025-09-05,"[""3edacd9f7bbd0db31999799d775a0213"",""9a44e7465ce06d7e182bc173c443411c"",""af720c84d97d4b184da12406a130f0f3""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",false,likely_yes,"The transcript shows Navitus is ""in a holding pattern, exploring budget for next year, as the product wasn't approved for the current year"" and David needs to ""speak with his boss and the new CIO to gauge their appetite for an IDP"" with ""leadership skepticism"" about the investment, indicating both budget constraints and lack of executive sponsorship that aligns with champion/sponsorship issues.",
f10b9d1204dd1cb306f4380bf631dec3,39282897670,ezCater,ezCater,Classic,newbusiness,US MM,Closed Lost,2025-10-01,2025-06-25,83,48000.00,48000.00,John Romano,Competition,"[""Competitive""]",2,2025-07-16,2025-07-11,"[""505900abeb175ae6ff930121871b9191"",""e4494d3eab4ea4901e99dd542c4c8dce""]","[""Commercial"",""Value/Product""]",false,no,"The transcript shows ezCater ""has tried building their own internal developer portal but found it too much maintenance, and is now looking for a more flexible and customizable solution."" They explicitly moved away from their homegrown build due to maintenance burden and are actively evaluating GetPort as a replacement, even discussing contract signing and POC timelines.",abandoned internal build due to maintenance issues
40eff6ab93b77567f23980c3ec5a3dad,40421192327,Bright Horizons,Bright Horizons,Classic,newbusiness,US Ent,Closed Lost,2025-09-30,2025-07-17,68,80000.00,80000.00,Tali Cohen,Price,"[""Commercial""]",3,2025-08-19,2025-07-23,"[""5e3c1628c2b06daab6377a6013dc6418"",""833eabc107e83866c8170ba4337f3d3b"",""7de8bc74ef908d21fd00a9c5776f6ff4""]","[""Commercial"",""Fit"",""Security"",""Value/Product""]",true,yes,"The transcript clearly shows pricing concerns as a major issue. Taran states that ""GetPort.io was Bright Horizons' first choice, but the upfront costs and licensing model are a concern"" and expresses preference for ""a more flexible, pay-as-you-go model like other vendors offer."" He's hesitant to commit to 200+ developers upfront and mentions ""the investment is a concern"" when discussing with his VP.",
c1ac34ae54faeed10dae05aae0458151,41193104195,Constant Contact,Constant Contact,Classic,newbusiness,US MM,Closed Lost,2025-09-18,2025-08-01,30,30000.00,30000.00,Daniel Alper,Bad timing;Early stage,"[""Timing""]",2,2025-08-25,2025-08-14,"[""11f08ad8f112e88fcc9917eece763829"",""0c1e65c5538f2186754fd1f3f045d3b9""]","[""Commercial"",""Value/Product""]",false,likely_no,"The transcript shows active engagement with Port's solution, including scheduled demos, ROI discussions, and next steps being planned. The customer is seeking to ""quantify the ROI for internal justification"" and coordinate demos to ""prove some things with Port,"" indicating they are in active evaluation mode rather than being unready or facing timing constraints.",actively evaluating solution and planning demos
05e3b54d4d947ab590ddbceac5dfce23,36458287026,Sephora,Sephora Asia Pte Ltd,Classic,newbusiness,EMEA Ent,Closed Lost,2025-09-18,2025-04-29,43,40000.00,40000.00,James Pritchard,Not right company/ persona,"[""Fit""]",3,2025-08-13,2025-06-10,"[""07ec7b05506c15710d25f12dd074c20d"",""26622f5bba159b74d5abd63283678fb0"",""5872bc71a9e423910f25e004696bd81b""]","[""Commercial"",""Security"",""Value/Product"",""Timing""]",false,yes,"The transcript shows Lee from Sephora Asia Pte Ltd engaging with GetPort on legitimate IDP use cases including visibility monitoring, production readiness scorecards, and service health monitoring, with budget discussions around a $40K commitment and timeline for 2026 implementation. This appears to be an appropriate enterprise prospect for Port's IDP solution rather than a persona/company fit issue.",
d85681f17f0c514246cab34f2d1f51a6,36725223736,SRS Acquiom,SRS Acquiom,Classic,newbusiness,US MM,Closed Lost,2025-09-05,2025-05-05,120,24000.00,24000.00,Jill Countey,Competition;Missing Feature,"[""Competitive""]",3,2025-08-26,2025-08-08,"[""04c625a2ba578814e09e0940c61e4af3"",""7fc6ec70917aa08806593234db54394a"",""b8ed19786b23cba3987f408a052c1a8b""]","[""Commercial"",""Value/Product"",""Timing""]",false,no,"The transcript clearly shows the prospect is actively evaluating Port against OpsLevel (a direct competitor), with John Fowler providing updates on ""the Opslevel vs. Port evaluation"" and noting Port's ""higher cost"" while ""re-evaluating assessment criteria."" The prospect is comparing both solutions and discussing pricing structures, indicating an active competitive evaluation rather than missing features being the primary concern.",active competitive evaluation against OpsLevel
f50d4ee8b3cb46c549d91a4940eaf38b,42839588104,SGNL.ai,SGNL,Classic,newbusiness,US MM,Closed Lost,2025-09-04,2025-08-26,8,18000.00,18000.00,John Romano,Budget,"[""Commercial""]",1,2025-08-27,2025-08-27,"[""8096de5253989af0fa64c109b0441728""]","[""Commercial"",""Security"",""Value/Product""]",true,likely_yes,"Paul explicitly states he anticipates ""challenges in justifying the $18,000 cost for a small team of five"" and emphasizes ""the need for prudent spending as a Series A startup,"" indicating budget constraints and internal cost justification difficulties that align with a budget-related loss.",
69c605be8fb2edc65b1b0b4916c94f00,31391877797,Bayer,Bayer,Classic,newbusiness,EMEA Ent,Closed Lost,2025-09-02,2024-08-25,341,100000.00,100000.00,Benjamin Duckworth,Budget;Bad timing,"[""Timing"",""Commercial""]",3,2025-03-11,2025-01-15,"[""65a0e72ac0112ef0b2f811f13271356e"",""5732b651e200427cb06b34d3fcf8c120"",""395cda625ec74b5bea12f787d90cc1f0""]","[""Commercial"",""Fit"",""Timing"",""Value/Product""]",true,yes,"The transcript shows clear timing issues: Corey (key contact) went on paternity leave unexpectedly causing delays, the team is undergoing restructuring with a ""new decentralized model that is still being stabilized,"" and they're waiting for decisions on moving forward with a POC by end of Q2. These organizational changes and key stakeholder unavailability directly support both the ""Bad timing"" component of the stated reason.",
33e38e320f94ed0f95850b8395a85896,33276017785,Booksy,Booksy,Classic,newbusiness,EMEA MM,Closed Lost,2025-09-02,2025-02-10,132,60000.00,60000.00,Cillian Golden,Bad timing,"[""Timing""]",3,2025-07-29,2025-06-16,"[""78dac1f6c126d0cbfa90e7ff8ecb6d23"",""44a03ff596b6d528faad7406647c24e8"",""134ea2e0f58156ba524da0e443fe6f93""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",false,likely_yes,"The transcript shows Booksy is actively evaluating multiple platforms (Port, Cortex, and Backstage) with a decision timeline of ""end of August or September at the latest,"" and Max is described as ""testing different IDP platforms"" rather than being ready to purchase immediately. This suggests the prospect is still in evaluation phase rather than ready to buy now, which aligns with ""Bad timing"" indicating deferral.",
836551d525aec89b78f9f8d238202719,38741682526,nTop,nTop,Classic,newbusiness,US MM,Closed Lost,2025-08-28,2025-06-10,53,24000.00,24000.00,Daniel Alper,Bad timing,"[""Timing""]",3,2025-08-15,2025-07-17,"[""b3c39b7da66c9dd005c8ec64d5c01c9d"",""c8c5c1ff435546436cb649ecf0bbfbab"",""b69c246eeeee8b9c7731b4bd18116984""]","[""Value/Product""]",false,likely_no,"The transcript shows active engagement with forward momentum including scheduled follow-up meetings, prototype integration discussions, and plans to review specific workflows in 2-3 weeks. While there are references to internal workshops and 6-12 month planning horizons, these appear to be part of normal evaluation processes rather than deferral signals. The prospect is actively working to align GetPort.io's roadmap with their AI strategy and discussing immediate next steps.","active evaluation process, not timing deferral"
d05bfc7bcc8c41c0cef4e73e2226e535,37619590315,Migros Online,Migros Group,Classic,newbusiness,EMEA Ent,Closed Lost,2025-08-27,2025-05-22,84,100000.00,100000.00,James Pritchard,Budget,"[""Commercial""]",1,2025-06-03,2025-06-03,"[""062b37bc2bf0400475a22158fee176e2""]","[""Commercial"",""Value/Product"",""Sponsorship""]",true,likely_yes,"The transcript shows clear pricing concerns with Migros Online finding the ""entry price"" too high compared to open-source alternatives like Backstage, and describing the pricing proposal as ""aggressive"" requiring ""further discussion to find a reasonable solution."" However, the prospect remains engaged in pricing discussions and next steps, suggesting budget may not be the sole blocker.",
