SK_DEAL,DEAL_CRM_ID,DEAL_NAME,COMPANY_NAME,PIPELINE,DEAL_TYPE,DEAL_TEAM_NAME,DEAL_STAGE,DEAL_CLOSED_DATE,DEAL_CREATED_DATE,SALES_CYCLE_DAYS,DEAL_TOTAL_ARR,DEAL_NET_NEW_ARR,SALES_OWNER,CLOSED_LOST_REASON,HS_LOST_CATEGORIES,CALLS_ANALYZED,LATEST_CALL_DATE,EARLIEST_ANALYZED_CALL_DATE,ANALYZED_SK_CONVERSATIONS,GONG_LOST_CATEGORY,CATEGORY_MATCH,AI_REASON_SUPPORTED,AI_REASON_EXPLANATION
ca668b5f9ea78d886d6d365a3c71c87f,41184731690,Kraken Technologies,Kraken Technologies,Classic,newbusiness,EMEA Ent,Closed Lost,2025-10-14,2025-08-01,69,200000.00,200000.00,Ross Geall,Competition,"[""Competitive""]",3,2025-09-25,2025-08-05,"[""b3876c511a8628df662fa79bbc89d542"",""1ed43703c3c80ce568c54e7b1ed8f1aa"",""286ca57a7d7b40cc3758f0a614f5dad1""]","[""Commercial"",""Competitive"",""Timing"",""Value/Product""]",true,yes,"The transcript clearly shows Kraken chose Cortex over GetPort.io's solution, with Andrew explicitly stating ""Kraken has decided to proceed with Cortex"" and that ""from a technical perspective, Cortex and Port are very comparable."" The summary confirms they are proceeding with Cortex instead of GetPort.io due to timing constraints, which directly supports the stated competition-based loss reason."
2cc9eb3f98a1330e9291308ce251e2bc,39623490107,Abbott,Abbott,Classic,newbusiness,US Ent,Closed Lost,2025-10-14,2025-07-02,16,100000.00,100000.00,Tom Skarzynski,Early stage;Not right company/ persona,"[""Timing"",""Fit""]",3,2025-09-12,2025-08-05,"[""322ee0b9f18b2752f7adbd9f422483dd"",""dc0ecb43089a9b6b22a8c7bac78b2157"",""b925fdbdcaabe342e5185fb5859738cd""]","[""Commercial"",""Value/Product"",""Security""]",false,yes,"The transcript clearly shows that Johnsix10's team is ""currently focused on low-level C/C++ development and foundational DevOps/CI/CD work, not yet on microservices"" and that ""it's currently too early"" for Port.io's use case. This directly supports the stated loss reason of ""Early stage;Not right company/persona"" as the prospect explicitly indicates they are not ready for the solution yet and plan to follow up in about a month when they might be more prepared."
707b86cad4a65090d0935f7e83feece8,38278799210,Signifyd,Signifyd,Classic,newbusiness,US MM,Closed Lost,2025-10-09,2025-05-30,128,54000.00,54000.00,Jason Chiu,Product,"[""Value/Product""]",2,2025-09-15,2025-08-18,"[""9d8d138dcaacfdb400d415eaa19e9b87"",""2ce83575c28da2d55e8eccac3aab47c1""]","[""Commercial"",""Value/Product"",""Timing""]",true,unknown,"The transcript discusses ongoing collaboration between GetPort.io and Signifyd teams working on technical implementation, timelines, and proof of value activities, but does not reveal any loss reason or indication that the deal was actually lost."
3422ee0f6d36e5522eb3cf7afbd8eb08,41049215238,Findhelp,Findhelp,Classic,newbusiness,US MM,Closed Lost,2025-10-08,2025-07-29,63,50000.00,50000.00,Daniel Alper,Unable to connect;Early stage,"[""No Engagement"",""Timing""]",1,2025-08-06,2025-08-06,"[""8feac36861b3caba530032f45c9a2cb5""]","[""Commercial"",""Fit"",""Value/Product""]",false,no,"The transcript shows active engagement and interest from Andy, with productive discussions about GetPort.io's features, licensing models, and implementation approach. Andy is described as expressing interest in the platform's capabilities, evaluating Port as ""one of the top contenders"" among 4 vendors, and committing to follow-up actions including exploring the free version and scheduling another meeting. This contradicts the stated loss reason of ""Unable to connect;Early stage"" as there was clear connection and the prospect had moved beyond early stage to active evaluation."
d660bfaa19c76897a8a9f21653e93026,40638036584,Happn,happn,Classic,newbusiness,EMEA MM,Closed Lost,2025-10-08,2025-07-22,76,24000.00,24000.00,Cillian Golden,Unable to connect,"[""No Engagement""]",2,2025-07-31,2025-07-24,"[""d9632c621d3ecc1b344c4a79aa78a076"",""9e411e6df2916b3baf3ba1ea20884503""]","[""Commercial"",""Value/Product""]",false,no,"The transcript shows active engagement between GetPort.io and prospects (happn and Appen teams), with detailed product discussions, demos, interest in free trials, scheduled follow-ups, and specific next steps being agreed upon. This contradicts the stated reason of ""Unable to connect"" as there were clearly successful connections and ongoing conversations with engaged prospects."
1cbde6081c94b816e745263c327b3473,39670906129,Semble,Semble,Classic,newbusiness,EMEA MM,Closed Lost,2025-10-08,2025-07-04,93,24000.00,24000.00,Cillian Golden,Unable to connect,"[""No Engagement""]",3,2025-07-29,2025-07-08,"[""41473ec8a7ebdde49c0ebeddb63ccdb8"",""c485244fc4a3fc2469c2774fcf96c7e3"",""74fd690e5b1916f46ccf405cf846a384""]","[""Fit"",""Value/Product""]",false,no,"The transcript shows active engagement and progress on a proof-of-concept implementation, with Phu working through technical setup, asking questions, and planning to present to his devops team, which directly contradicts the stated reason of ""Unable to connect."" The calls demonstrate successful connection and ongoing collaboration between the teams."
9733de07c640a7a9c64610c15a22b3fc,41089124949,Numia,Numia,Classic,newbusiness,US MM,Closed Lost,2025-10-07,2025-07-30,64,24000.00,24000.00,Jason Chiu,Unable to connect,"[""No Engagement""]",2,2025-08-05,2025-07-31,"[""90b4b2f90132ef00aadc14440fefb031"",""e60d4afd3fee8106730fd99c9370aceb""]","[""Commercial"",""Sponsorship"",""Value/Product""]",false,no,"The transcript shows active engagement between GetPort.io and Numia, with detailed discussions about implementation, trial plans, partner connections, and follow-up meetings being scheduled. This contradicts the stated reason of ""Unable to connect"" as there were clearly successful connections and ongoing communications between the parties."
04d22df319a9673f3cd31254ca791fe5,41559235200,Navitus,Navitus,Classic,newbusiness,US MM,Closed Lost,2025-10-06,2025-08-07,57,68000.00,68000.00,Jill Countey,Champion left/ Company cuts,"[""Sponsorship""]",3,2025-09-23,2025-09-05,"[""3edacd9f7bbd0db31999799d775a0213"",""9a44e7465ce06d7e182bc173c443411c"",""af720c84d97d4b184da12406a130f0f3""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",false,unclear,"The transcript shows Navitus is still actively evaluating the solution with planned follow-up meetings and leadership discussions, but there's mention of ""leadership skepticism"" and the deal being in a ""holding pattern"" for budget approval, which could relate to internal changes though no explicit champion departure or company cuts are mentioned."
6608c2c47c276811fc4b6c9f1397ff71,42558596910,Fortnox,Fortnox,Classic,newbusiness,EMEA MM,Closed Lost,2025-10-02,2025-08-21,32,75000.00,75000.00,Cillian Golden,Security;Legal;Other,"[""Security""]",2,2025-09-15,2025-08-29,"[""9b138465254ce68016211ff06f0cf767"",""854129b974207a699a10ef48467f0dd5""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries discuss technical capabilities, platform features, and evaluation processes, but do not reveal any specific reason why the deal was ultimately lost. While the conversations show engagement and interest from Fortnox in evaluating GetPort.io's solution, there is no mention of security, legal, or other concerns that would explain the closed-lost outcome."
f10b9d1204dd1cb306f4380bf631dec3,39282897670,ezCater,ezCater,Classic,newbusiness,US MM,Closed Lost,2025-10-01,2025-06-25,83,48000.00,48000.00,John Romano,Competition,"[""Competitive""]",2,2025-07-16,2025-07-11,"[""505900abeb175ae6ff930121871b9191"",""e4494d3eab4ea4901e99dd542c4c8dce""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries describe productive discussions about GetPort.io's features and ezCater's interest in exploring a demo and potential POC, but do not reveal any loss reason or mention of competition that would explain why the deal was ultimately closed-lost."
40eff6ab93b77567f23980c3ec5a3dad,40421192327,Bright Horizons,Bright Horizons,Classic,newbusiness,US Ent,Closed Lost,2025-09-30,2025-07-17,68,80000.00,80000.00,Tali Cohen,Price,"[""Commercial""]",3,2025-08-19,2025-07-23,"[""5e3c1628c2b06daab6377a6013dc6418"",""833eabc107e83866c8170ba4337f3d3b"",""7de8bc74ef908d21fd00a9c5776f6ff4""]","[""Commercial"",""Fit"",""Security"",""Value/Product""]",true,unclear,"The transcript shows that pricing was a significant concern for Bright Horizons, with Taran expressing hesitation about ""upfront costs and licensing model"" and preferring ""a more flexible, pay-as-you-go model like other vendors offer."" However, the calls end with ongoing discussions about pricing models and pilot programs rather than a definitive rejection based on price, making it ambiguous whether price was the final deciding factor for the loss."
d4e9eaa4cc0e0fcdc4d8c679e5416f8b,38813508748,ICEYE,ICEYE,Classic,newbusiness,EMEA MM,Closed Lost,2025-09-21,2025-04-01,139,61200.00,61200.00,Sharon Peretz,Unable to connect,"[""No Engagement""]",3,2025-07-23,2025-07-08,"[""de9eb6e6eb0ce1e8760598731dcd5503"",""8788523ba1d750d9c33b8bb32b2e7347"",""9a36471ee298a12491a0c6e3638a9e30""]","[""Commercial"",""Value/Product"",""Security""]",false,no,"The transcript shows active engagement between GetPort.io and ICEYE with multiple productive calls discussing product roadmap, business case with specific costs ($29,380 total), and scheduled follow-up meetings. There is clear evidence of connection and ongoing dialogue, directly contradicting the stated reason of ""Unable to connect."""
05e3b54d4d947ab590ddbceac5dfce23,36458287026,Sephora,Sephora Asia Pte Ltd,Classic,newbusiness,EMEA Ent,Closed Lost,2025-09-18,2025-04-29,43,40000.00,40000.00,James Pritchard,Not right company/ persona,"[""Fit""]",3,2025-08-13,2025-06-10,"[""07ec7b05506c15710d25f12dd074c20d"",""26622f5bba159b74d5abd63283678fb0"",""5872bc71a9e423910f25e004696bd81b""]","[""Commercial"",""Security"",""Value/Product"",""Timing""]",false,unclear,"The transcript shows active discussions about budget constraints and implementation challenges, but does not clearly indicate the deal was lost or provide a definitive loss reason. While Sephora expressed budget concerns ($40K vs $50K quoted) and resource constraints, they were still scheduling follow-up meetings and working toward a 2026 start date, suggesting ongoing negotiations rather than a closed-lost deal."
c1ac34ae54faeed10dae05aae0458151,41193104195,Constant Contact,Constant Contact,Classic,newbusiness,US MM,Closed Lost,2025-09-18,2025-08-01,30,30000.00,30000.00,Daniel Alper,Bad timing;Early stage,"[""Timing""]",2,2025-08-25,2025-08-14,"[""11f08ad8f112e88fcc9917eece763829"",""0c1e65c5538f2186754fd1f3f045d3b9""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries focus on product capabilities discussions, integration challenges, and next steps for demos, but do not reveal any information about why the deal was ultimately lost or closed. There is no mention of timing issues or the customer being in an early stage that would support the stated loss reason."
8cc7c684cdb9906f51ef1e4603308bd8,40326009915,Nectar Services,Nectar Services Corp.,Classic,newbusiness,US MM,Closed Lost,2025-09-18,2025-07-16,57,24000.00,24000.00,Daniel Alper,Unable to connect,"[""No Engagement""]",1,2025-07-24,2025-07-24,"[""28a08ffd47a5e38af041e6d5b208c7fa""]","[""Commercial"",""Fit"",""Security"",""Value/Product""]",false,no,"The transcript shows active engagement and interest from Nectar Services, with concrete next steps planned including a follow-up demo, discussions about the paid version, and the prospect reaching out with timeline updates. This contradicts the stated reason of ""Unable to connect"" as there was clearly successful connection and ongoing communication established."
5ecb6d691c464ab8c0552c7f97b91b70,36555366426,Maintel,Maintel,Classic,newbusiness,EMEA MM,Closed Lost,2025-09-11,2025-04-30,121,24000.00,24000.00,Christos Lemos,Price;Early stage;Other,"[""Timing"",""Commercial""]",3,2025-06-05,2025-05-13,"[""02b28dab2f4a68e36704b47235918aa8"",""4a68991538f109890ff5a89997c4304b"",""4da4f7f2b80e207b2b5ea4038aed92e0""]","[""Commercial"",""Fit"",""Value/Product""]",true,unknown,"The transcript summaries discuss ongoing evaluations, proof of concepts, and future meetings but do not reveal any specific reason why the deal was ultimately lost. The conversations show active engagement and interest from Maintel, with plans for POCs and follow-up discussions, but contain no information about the deal closure or loss reasons."
d85681f17f0c514246cab34f2d1f51a6,36725223736,SRS Acquiom,SRS Acquiom,Classic,newbusiness,US MM,Closed Lost,2025-09-05,2025-05-05,120,24000.00,24000.00,Jill Countey,Competition;Missing Feature,"[""Competitive""]",3,2025-08-26,2025-08-08,"[""04c625a2ba578814e09e0940c61e4af3"",""7fc6ec70917aa08806593234db54394a"",""b8ed19786b23cba3987f408a052c1a8b""]","[""Commercial"",""Value/Product"",""Timing""]",false,no,"The transcript shows the prospect is actively evaluating Port against Opslevel (competition) and discussing pricing/licensing options, but there's no mention of any missing features - in fact, they highlight Port's flexibility as a ""key differentiator"" and discuss useful capabilities like the MCP server. The deal appears to still be in active evaluation rather than lost for the stated reasons."
f50d4ee8b3cb46c549d91a4940eaf38b,42839588104,SGNL.ai,SGNL,Classic,newbusiness,US MM,Closed Lost,2025-09-04,2025-08-26,8,18000.00,18000.00,John Romano,Budget,"[""Commercial""]",1,2025-08-27,2025-08-27,"[""8096de5253989af0fa64c109b0441728""]","[""Commercial"",""Security"",""Value/Product""]",true,unclear,"The transcript shows Paul expressing concern about justifying the $18,000 cost for his small team and emphasizing ""prudent spending as a Series A startup,"" but the deal appears to still be progressing with next steps planned including internal review and a follow-up meeting, making it ambiguous whether budget was actually the final deciding factor for the loss."
33e38e320f94ed0f95850b8395a85896,33276017785,Booksy,Booksy,Classic,newbusiness,EMEA MM,Closed Lost,2025-09-02,2025-02-10,132,60000.00,60000.00,Cillian Golden,Bad timing,"[""Timing""]",3,2025-07-29,2025-06-16,"[""78dac1f6c126d0cbfa90e7ff8ecb6d23"",""44a03ff596b6d528faad7406647c24e8"",""134ea2e0f58156ba524da0e443fe6f93""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",false,unknown,"The transcript summaries discuss Booksy's ongoing evaluation process between different platforms (Port, Cortex, Backstage) and mention their timeline to finalize a decision by end of August/September, but do not explicitly state why the deal was ultimately lost or provide any clear indication that timing was the specific reason for the loss."
69c605be8fb2edc65b1b0b4916c94f00,31391877797,Bayer,Bayer,Classic,newbusiness,EMEA Ent,Closed Lost,2025-09-02,2024-08-25,341,100000.00,100000.00,Benjamin Duckworth,Budget;Bad timing,"[""Timing"",""Commercial""]",3,2025-03-11,2025-01-15,"[""65a0e72ac0112ef0b2f811f13271356e"",""5732b651e200427cb06b34d3fcf8c120"",""395cda625ec74b5bea12f787d90cc1f0""]","[""Commercial"",""Fit"",""Value/Product""]",true,unclear,"The transcript shows organizational restructuring and timing delays (Corey on paternity leave, team restructuring, waiting for decisions), which could support ""bad timing,"" but there is no explicit mention of budget constraints or a final decision being made due to budget/timing issues. The calls appear to still be in active discussion phase rather than showing a definitive loss reason."
1c24bb3a7dffc70da7d3f560865285b1,35300246624,DSB,DSB,Classic,newbusiness,EMEA Ent,Closed Lost,2025-09-02,2025-04-01,NULL,100000.00,100000.00,James Pritchard,Unable to connect,"[""No Engagement""]",2,2025-04-28,2025-04-24,"[""34c922ebf7015cc36fc583297d800a2d"",""94ccf7224f74676993e014488e1e22e2""]","[""Commercial"",""Value/Product""]",false,no,"The transcript shows active engagement between GetPort.io and DSB across multiple calls, with detailed technical discussions, scheduled follow-up meetings, and clear next steps including a demo session and requirements gathering. This contradicts the stated reason of ""Unable to connect"" as the parties were clearly connecting and progressing through the sales process."
a93f3e9e9ee44523e28c1642c216c4b9,16500766049,Allianzgi,Allianz Global Investors,Classic,newbusiness,EMEA Ent,Closed Lost,2025-09-02,2023-12-14,599,80000.00,80000.00,Benjamin Duckworth,Unable to connect,"[""No Engagement""]",3,2024-09-30,2024-08-29,"[""dd8897854563e8ea3f9c705c4b94719c"",""33c091739a3dbb86f5ba227aa35482a4"",""bab08fa48c2918b019720cd21f527801""]","[""Value/Product"",""Commercial""]",false,no,"The transcript clearly shows active collaboration between GetPort.io and the prospect, with detailed discussions about business value propositions, cost savings calculations, and multiple scheduled follow-up activities including roadmap calls and business case reviews. This contradicts the stated reason of ""Unable to connect"" as the parties were clearly connecting and engaging in substantive business discussions throughout multiple calls."
75516fe8a3b8d7efecea650f346a44ba,39259738294,Fidelity,Fidelity International,Classic,newbusiness,US Ent,Closed Lost,2025-08-29,2025-06-24,52,75000.00,75000.00,Tom Skarzynski,no_show,"[""No Engagement""]",2,2025-07-09,2025-06-27,"[""231436fd6ef32f968652072997a3a643"",""7b79fe0d45649e89809c72140638dd59""]","[""Commercial"",""Fit"",""Value/Product""]",false,no,"The transcript shows that Niranjan from Fidelity expressed interest in the platform and agreed to schedule a demo session, with specific next steps including providing availability for follow-up meetings. This contradicts the stated ""no_show"" reason, as the prospect was actively engaged and committed to continuing the sales process."
836551d525aec89b78f9f8d238202719,38741682526,nTop,nTop,Classic,newbusiness,US MM,Closed Lost,2025-08-28,2025-06-10,53,24000.00,24000.00,Daniel Alper,Bad timing,"[""Timing""]",3,2025-08-15,2025-07-17,"[""b3c39b7da66c9dd005c8ec64d5c01c9d"",""c8c5c1ff435546436cb649ecf0bbfbab"",""b69c246eeeee8b9c7731b4bd18116984""]","[""Value/Product"",""Timing"",""Commercial""]",true,unknown,"The transcript summaries discuss ongoing conversations about AI adoption, product capabilities, and potential integrations, but do not reveal any specific reason why the deal was ultimately lost. The calls appear to be progressing positively with planned follow-up meetings and prototype discussions, with no mention of timing issues or deal closure."
e578080e5a641fcd9cdc4d48c12dc232,38536233223,BBC Studios,BBC,Classic,newbusiness,EMEA Ent,Closed Lost,2025-08-27,2025-06-06,43,50000.00,50000.00,James Pritchard,No value,"[""Value/Product""]",3,2025-07-28,2025-07-18,"[""29cfa46341115122436a0b0499550e35"",""85bc4f293e2bdf657966b7870684ce00"",""103c74abea4b29c61ae1e1ea494c3f43""]","[""Commercial"",""Value/Product"",""Security""]",true,unknown,"The transcript summaries focus entirely on technical implementation discussions, POC development, and collaboration planning, but do not reveal any information about why the deal was ultimately lost or whether the customer found value in the solution."
d05bfc7bcc8c41c0cef4e73e2226e535,37619590315,Migros Online,Migros Group,Classic,newbusiness,EMEA Ent,Closed Lost,2025-08-27,2025-05-22,84,100000.00,100000.00,James Pritchard,Budget,"[""Commercial""]",1,2025-06-03,2025-06-03,"[""062b37bc2bf0400475a22158fee176e2""]","[""Commercial"",""Value/Product"",""Sponsorship"",""Timing""]",true,no,"The transcript clearly indicates the deal was lost due to pricing concerns, not budget constraints. Specifically, ""Migros Online is concerned about the high entry price compared to open-source options like Backstage"" and ""the pricing proposal was seen as aggressive and required further discussion to find a reasonable solution."" This suggests the issue was that the pricing was too high relative to alternatives, rather than a lack of budget availability."
af547d6de8af13d934980b28cf0fa918,29881537631,JumpCloud,JumpCloud,Classic,newbusiness,US MM,Closed Lost,2025-08-22,2024-12-05,250,100000.00,100000.00,John Romano,Unable to connect,"[""No Engagement""]",3,2025-07-23,2024-12-16,"[""4ba9616ca7eadb3276b7a8f29614aa2d"",""6d22a994a650c975be67b8a9252c6105"",""7ab970db856034bbf48e9ab5cb7b054f""]","[""Commercial"",""Sponsorship"",""Value/Product""]",false,no,"The transcript clearly shows active engagement between JumpCloud and GetPort.io, with multiple productive calls discussing demos, POCs, pricing ($144k/year), and next steps. This contradicts the stated reason of ""Unable to connect"" - the parties were clearly connecting and having detailed business discussions about potential collaboration."
80f8f5a0c386ff92c7cb59157fd08ea7,32321728157,London Stock Exchange Group,London Stock Exchange,Classic,newbusiness,EMEA Ent,Closed Lost,2025-08-21,2025-01-15,182,250000.00,250000.00,Ross Geall,Competition,"[""Competitive""]",3,2025-06-09,2025-03-21,"[""ec3e4c8f1007497ab9ff8efb7803a7d9"",""f5c1be8f0e96c32a93dd9caa0245293a"",""1d7726082366b1e30bfcc0c26cbc9c5b""]","[""Commercial"",""Competitive"",""Timing"",""Value/Product""]",true,no,"The transcript shows LSEG wants to continue with their existing Backstage platform investment for at least 6 more months before considering alternatives, and they're focused on gaining internal consensus rather than exploring competitors. There is no mention of them choosing a competitor over GetPort.io - instead they're deferring the decision to give their current solution more time."
d443d45bf276ad4ff252af1f3d007728,36141766033,Rev,Rev,Classic,newbusiness,US MM,Closed Lost,2025-08-21,2025-04-23,115,24000.00,24000.00,Daniel Alper,Bad timing,"[""Timing""]",3,2025-05-28,2025-04-29,"[""d166da19fc3c1a5f152ed4d122cf4046"",""8030224a3d31e4923685d738131dc971"",""985f546f75b90d547c8e67c75d3574a5""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries discuss the potential benefits of GetPort.io's internal developer portal, pricing models, implementation requirements, and Rev's existing DevOps processes, but do not reveal any specific reason why the deal was ultimately lost. The conversations appear to be progressing with scheduled follow-ups and continued evaluation, with no mention of timing issues or any other loss factors."
d3602201fb183c126bcc390eed9b0cd7,34513028479,RTB house,RTB House,Classic,newbusiness,EMEA MM,Closed Lost,2025-08-19,2025-01-15,207,30000.00,30000.00,Sharon Peretz,Unable to connect,"[""No Engagement""]",3,2025-04-17,2025-02-10,"[""d11862885760f253b3c92e9af3a13e82"",""5d3e481ba7399042bc4ac75d79912560"",""5b16e210f2a79f0c5e70768b9d3d5858""]","[""Commercial"",""Security"",""Value/Product""]",false,no,"The transcript clearly shows active engagement between Sharon from GetPort.io and Piotr from RTB House, with multiple detailed calls discussing implementation timelines, pricing models, POC processes, and scheduled follow-up meetings. This directly contradicts the stated reason of ""Unable to connect"" as there were clearly successful connections and ongoing substantive conversations about the deal."
ce36cdac33ec3b15bb4e8aa0abf9303d,29583927709,HDI Seguros Colombia,HDI Seguros Colombia,Classic,newbusiness,US MM,Closed Lost,2025-08-19,2024-11-26,244,36000.00,36000.00,Jason Chiu,Bad timing,"[""Timing""]",3,2025-06-03,2025-05-07,"[""3ff3ed89317e47885d70d0d0e0bfbcc4"",""cee8185adaffc76f4da44af0f39b9c0f"",""0a09ac5f2b455738629bdde4f572386e""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries focus on technical progress, cost analysis discussions, and next steps in the collaboration, but do not reveal any information about why the deal was ultimately lost or mention timing-related issues that would explain the closure."
9d3fa7d4437d201ea49737d9c093e41b,37568183138,Youse,Youse,Classic,newbusiness,US MM,Closed Lost,2025-08-12,2025-05-21,75,28800.00,28800.00,Daniel Alper,Bad timing,"[""Timing""]",3,2025-07-03,2025-05-30,"[""02203a02ab03bd9c358da3b3e28e2fe1"",""8fefb38f96c59a033cd2c9e0b670fce3"",""3b845d56289ca0ba4acd707cc491c4d5""]","[""Fit"",""Timing"",""Value/Product""]",true,unknown,"The transcript summaries do not reveal any loss reason at all. The calls show positive engagement with GetPort.io team expressing satisfaction with the platform, planning presentations with their CTO, discussing budget allocation through AWS Marketplace, and scheduling follow-up meetings to continue the collaboration. There is no mention of timing issues or any reason why the deal was ultimately lost."
ee4f7456da331d96fd56127c02a67ede,40841572530,FrankCrum,FrankCrum,Classic,newbusiness,US MM,Closed Lost,2025-08-08,2025-07-25,NULL,0.00,0.00,Jill Countey,Early stage,"[""Timing""]",1,2025-07-31,2025-07-31,"[""546a4b1a68c6704938c7c773ce052f4e""]","[""Commercial"",""Value/Product""]",false,unclear,"The transcript shows Pedro expressing uncertainty about whether Port's capabilities directly solve his team's challenges (""Pedro sees value in the catalog feature but is unsure if Port's self-service capabilities directly solve his team's current challenges""), and the deal appears to be in an exploratory phase with follow-up meetings scheduled rather than a definitive rejection, making it ambiguous whether this constitutes being ""early stage"" as a loss reason or simply part of an ongoing evaluation process."
f4c8119b7d0aa4f775cf62372dec8a2d,34764089615,East West Bank,"East West Bancorp, Inc.",Classic,newbusiness,US MM,Closed Lost,2025-08-08,2025-03-18,142,24000.00,24000.00,Chris Newsome,No value,"[""Value/Product""]",3,2025-04-21,2025-04-03,"[""1488d5f6b2558021dd5e3525e2be840b"",""cfa418f139b03b2398f5d56777b4adf4"",""def6d2c0662262995bf5982423b09ae7""]","[""Commercial"",""Value/Product"",""Timing""]",true,no,"The transcript shows active project progress with GetPort.io and East West Bancorp discussing technical implementation, procurement processes, and scheduling demos. The conversations indicate ongoing collaboration with clear next steps, timelines for licensing (July-August), and allocated DevOps team resources, which contradicts the stated ""No value"" loss reason."
dbc719602e2853a3dbf7547c188c71d1,38950446521,Origence,Origence,Classic,newbusiness,US MM,Closed Lost,2025-08-08,2025-06-16,52,50000.00,50000.00,Jason Chiu,Bad timing,"[""Timing""]",1,2025-06-18,2025-06-18,"[""1b431e783ce547c2d71ffdd45d9484fc""]","[""Commercial"",""Value/Product"",""Sponsorship""]",false,unknown,"The transcript summary describes an active sales process where Origence expressed interest in GetPort.io's platform, requested an NDA to conduct further assessment, and committed to drafting their final vendor assessment by end of July. There is no indication in the transcript of why the deal was ultimately lost or any mention of timing issues."
5c91f82fffd5e5da73238562efa8576b,31827022443,CityFibre,CityFibre,Classic,newbusiness,EMEA MM,Closed Lost,2025-08-07,2025-01-03,210,50000.00,50000.00,Cillian Golden,Unable to connect,"[""No Engagement""]",2,2025-03-18,2025-01-09,"[""76cd32e950067ed5ea82cb38152b38b0"",""624920e7bcbc3577466d62aef656446a""]","[""Commercial"",""Value/Product""]",false,no,"The transcript shows active engagement with multiple technical calls where CityFibre participated in detailed discussions about GetPort.io's platform capabilities, scheduled follow-up sessions, and committed to providing requirements for a proof-of-concept. This contradicts the stated reason of ""Unable to connect"" as there were clearly successful connections and ongoing technical conversations between both parties."
378ebab7b78818489b960cec44b64e1b,31880479652,IXL Learning Inc,IXL Learning Inc,Classic,newbusiness,US Ent,Closed Lost,2025-08-06,2024-11-15,182,50000.00,50000.00,Sam Neill,Unable to connect,"[""No Engagement""]",2,2025-01-24,2025-01-08,"[""67a841e1c3cdbd8ce125b421b1377915"",""55cef15b16e917dbba56f70fe4f21850""]","[""Commercial"",""Value/Product"",""Other""]",false,no,"The transcript clearly shows active, engaged discussions between GetPort.io and IXL Learning about potential collaboration, with detailed conversations about IXL's technology standardization needs and how GetPort's platform could help. The calls demonstrate successful connection and ongoing business discussions, directly contradicting the stated reason of ""Unable to connect."""
26082e1029f2b220aca1063b0deb6d1e,29117035134,Qualcomm,Qualcomm Ventures,Classic,newbusiness,US Ent,Closed Lost,2025-08-06,2024-11-14,245,80000.00,80000.00,Sam Neill,Budget;Early stage;Bad timing;Unable to connect,"[""No Engagement"",""Timing"",""Commercial""]",2,2024-12-13,2024-12-02,"[""35b633d9378b721b91d1635392bddd5c"",""8b5bab408955aeedcb70bce14cb4b211""]","[""Commercial"",""Security"",""Value/Product""]",true,unknown,"The transcript summaries focus on technical discussions about GetPort.io's platform capabilities and Qualcomm's requirements, but do not reveal any specific reason why the deal was ultimately lost. While the conversations appear substantive and engaged, there is no mention of budget constraints, timing issues, early stage concerns, or connection problems that would explain the closed-lost outcome."
faadddbf384f35fedbb192b08bc5fdd6,34335980420,Fractal Analytics Private Limited,Fractal Analytics Private Limited,Classic,newbusiness,US Ent,Closed Lost,2025-08-06,2025-03-06,149,50000.00,50000.00,Sam Neill,Unable to connect,"[""No Engagement""]",1,2025-03-10,2025-03-10,"[""9c3262a31322cddfa3ca22b514c4903e""]","[""Commercial"",""Value/Product""]",false,no,"The transcript shows active engagement between Sam and Siva, with detailed discussions about Fractal's IAM needs, a product demo, and multiple agreed-upon next steps including follow-up meetings and technical deep dives. This contradicts the stated reason of ""Unable to connect"" as there was clearly successful connection and ongoing dialogue."
d353d678101f8451322f108128936e3f,32425586194,Fedex Dataworks,Fedex,Classic,newbusiness,US Ent,Closed Lost,2025-08-06,2024-08-13,324,100000.00,100000.00,Sam Neill,Unable to connect,"[""No Engagement""]",1,2024-09-17,2024-09-17,"[""a48c513ac6182be056ee4e6964743ef3""]","[""Commercial"",""Sponsorship"",""Value/Product""]",false,no,"The transcript clearly shows active engagement between GetPort.io and FedEx teams, with detailed discussions about platform capabilities, use cases, and next steps including a potential proof-of-concept. FedEx expressed interest in moving forward with a pilot program, which directly contradicts the stated reason of being ""unable to connect."""
